A21Q7FCKM86VL8
SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND
Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2
50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
1658869710525,1658869716573,1658869718907,1658869720690,1658869722246,1658869727096,1658869731563,1658869733956,1658869738241,1658869743599,1658869747634,1658869749484,1658869754079,1658869758171,1658869759665,1658869761010,1658869762395,1658869764036,1658869765457,1658869769650,1658869771671,1658869773099,1658869774437,1658869778273,1658869782598,1658869787466,1658869791296,1658869793030,1658869794330,1658869795774,1658869797177,1658869801250,1658869807112,1658869811489,1658869813348,1658869815000,1658869816417,1658869821943,1658869828653,1658869830429,1658869831879,1658869836891,1658869839052,1658869843381,1658869845392,1658869848839,1658869852990,1658869856800,1658869859728,1658869861348,1658869865173,1658869867477,1658869868994,1658869873324,1658869875644,1658869880700,1658869884915,1658869890149,1658869894537,1658869897943,1658869903357,1658869907315,1658869909348,1658869914279,1658869916317,1658869917866,1658869919176,1658869922778,1658869927064,1658869930805,1658869936540,1658869941102,1658869945120,1658869948697,1658869950221,1658869954439,1658869956675,1658869960667,1658869962631,1658869964272,1658869965895,1658869967421,1658869970950,1658869973237,1658869974793,1658869976664,1658869980499,1658869984585,1658869986615,1658869988188,1658869989962,1658869992145,1658869996673,1658869998556,1658870002522,1658870007524,1658870009430,1658870010852,1658870014078,1658870017578
0,0,0,0,46,5,0,45,21,0,0,37,0,0,0,0,0,0,0,0,0,0,35,17,0,15,0,0,0,0,27,0,11,0,0,0,1,33,0,20,9,0,26,28,23,16,13,0,44,49,0,0,2,0,10,3,0,31,42,22,32,0,36,0,0,0,7,30,29,0,48,4,40,0,34,0,8,0,0,0,0,12,0,39,0,47,24,14,0,19,25,0,0,6,0,50,18,41,43,38
-1,-1,-1,-1,1658869688577,1658869565241,-1,1658869685574,1658869613363,-1,-1,1658869661510,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1658869655501,1658869601342,-1,1658869595324,-1,-1,-1,-1,1658869631419,-1,1658869583288,-1,-1,-1,1658869553216,1658869649481,-1,1658869610354,1658869577271,-1,1658869628417,1658869634430,1658869619374,1658869598334,1658869589305,-1,1658869682566,1658869697601,-1,-1,1658869556225,-1,1658869580276,1658869559235,-1,1658869643460,1658869676548,1658869616368,1658869646474,-1,1658869658505,-1,-1,-1,1658869571258,1658869640455,1658869637442,-1,1658869694587,1658869562240,1658869670533,-1,1658869652496,-1,1658869574267,-1,-1,-1,-1,1658869586298,-1,1658869667521,-1,1658869691586,1658869622386,1658869592317,-1,1658869607352,1658869625401,-1,-1,1658869568247,-1,1658869700603,1658869604349,1658869673544,1658869679553,1658869664518
0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1
SaidOld,SaidNew,SaidNew,SaidNew,SaidOld,SaidOld,SaidNew,SaidOld,SaidOld,SaidOld,SaidNew,SaidOld,SaidNew,SaidNew,SaidNew,SaidNew,SaidNew,SaidNew,SaidOld,SaidNew,SaidNew,SaidNew,SaidOld,SaidOld,SaidOld,SaidOld,SaidNew,SaidNew,SaidNew,SaidNew,SaidOld,SaidOld,SaidOld,SaidNew,SaidNew,SaidNew,SaidOld,SaidOld,SaidNew,SaidNew,SaidOld,SaidNew,SaidOld,SaidNew,SaidOld,SaidOld,SaidOld,SaidNew,SaidNew,SaidOld,SaidNew,SaidNew,SaidOld,SaidNew,SaidOld,SaidOld,SaidOld,SaidOld,SaidNew,SaidOld,SaidOld,SaidNew,SaidOld,SaidNew,SaidNew,SaidNew,SaidOld,SaidOld,SaidOld,SaidOld,SaidOld,SaidOld,SaidNew,SaidNew,SaidOld,SaidNew,SaidOld,SaidNew,SaidNew,SaidNew,SaidNew,SaidOld,SaidNew,SaidNew,SaidNew,SaidOld,SaidOld,SaidNew,SaidNew,SaidNew,SaidNew,SaidOld,SaidNew,SaidOld,SaidOld,SaidNew,SaidNew,SaidOld,SaidOld,SaidNew
0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0
