AWTGJ45ZWUCHH
SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND,SECONDROUND
Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2,Round2
50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
1658877498376,1658877500696,1658877503151,1658877506468,1658877509407,1658877511160,1658877512641,1658877513993,1658877517080,1658877520014,1658877526090,1658877529951,1658877532969,1658877535690,1658877537845,1658877540956,1658877544104,1658877545963,1658877549563,1658877550998,1658877552491,1658877555494,1658877556033,1658877559423,1658877562497,1658877565824,1658877567659,1658877569047,1658877572470,1658877573974,1658877575481,1658877578784,1658877580316,1658877581604,1658877584904,1658877588238,1658877589796,1658877593120,1658877594424,1658877595840,1658877597221,1658877598518,1658877602006,1658877603373,1658877606858,1658877609841,1658877612970,1658877614638,1658877617966,1658877619303,1658877620484,1658877622677,1658877624095,1658877627171,1658877628615,1658877630063,1658877631597,1658877633031,1658877636898,1658877638837,1658877640126,1658877641428,1658877642605,1658877645638,1658877648513,1658877649909,1658877651217,1658877652592,1658877655844,1658877657314,1658877659524,1658877660719,1658877664082,1658877667286,1658877668590,1658877669868,1658877671206,1658877672956,1658877674263,1658877677789,1658877678922,1658877680652,1658877683406,1658877687106,1658877688542,1658877692017,1658877696012,1658877699916,1658877705005,1658877706970,1658877712086,1658877713886,1658877717075,1658877719860,1658877721213,1658877725029,1658877727993,1658877729346,1658877732502,1658877733905
0,24,30,12,0,0,0,47,39,14,22,3,45,0,9,33,1,49,0,17,34,50,7,46,29,0,0,8,0,0,27,0,0,43,0,0,2,0,0,42,21,0,19,15,13,0,0,5,0,26,0,0,35,0,0,0,0,0,0,0,0,11,41,36,0,0,0,20,0,0,16,23,0,0,0,0,0,0,10,48,25,37,0,0,38,32,4,18,0,31,0,28,6,0,40,0,0,0,0,44
-1,1658877413468,1658877431504,1658877377353,-1,-1,-1,1658877482637,1658877458576,1658877383362,1658877407439,1658877350252,1658877476612,-1,1658877368315,1658877440520,1658877344232,1658877488658,-1,1658877392398,1658877443524,1658877491667,1658877362297,1658877479621,1658877428499,-1,-1,1658877365303,-1,-1,1658877422495,-1,-1,1658877470594,-1,-1,1658877347248,-1,-1,1658877467591,1658877404436,-1,1658877398424,1658877386376,1658877380356,-1,-1,1658877356266,-1,1658877419484,-1,-1,1658877446533,-1,-1,-1,-1,-1,-1,-1,-1,1658877374344,1658877464589,1658877449549,-1,-1,-1,1658877401435,-1,-1,1658877389385,1658877410452,-1,-1,-1,-1,-1,-1,1658877371330,1658877485649,1658877416481,1658877452560,-1,-1,1658877455573,1658877437518,1658877353263,1658877395413,-1,1658877434517,-1,1658877425497,1658877359282,-1,1658877461585,-1,-1,-1,-1,1658877473609
0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1
SaidNew,SaidNew,SaidOld,SaidOld,SaidNew,SaidNew,SaidNew,SaidOld,SaidOld,SaidOld,SaidOld,SaidOld,SaidOld,SaidNew,SaidOld,SaidOld,SaidNew,SaidOld,SaidNew,SaidNew,SaidOld,SaidNew,SaidOld,SaidOld,SaidOld,SaidNew,SaidNew,SaidOld,SaidNew,SaidNew,SaidOld,SaidNew,SaidNew,SaidOld,SaidOld,SaidNew,SaidOld,SaidNew,SaidNew,SaidNew,SaidNew,SaidOld,SaidNew,SaidOld,SaidOld,SaidOld,SaidNew,SaidOld,SaidNew,SaidNew,SaidNew,SaidNew,SaidOld,SaidNew,SaidNew,SaidNew,SaidNew,SaidOld,SaidNew,SaidNew,SaidNew,SaidNew,SaidOld,SaidOld,SaidNew,SaidNew,SaidNew,SaidOld,SaidNew,SaidNew,SaidNew,SaidOld,SaidOld,SaidNew,SaidNew,SaidNew,SaidNew,SaidNew,SaidOld,SaidNew,SaidNew,SaidOld,SaidOld,SaidNew,SaidOld,SaidOld,SaidOld,SaidOld,SaidNew,SaidNew,SaidNew,SaidOld,SaidOld,SaidNew,SaidOld,SaidOld,SaidNew,SaidOld,SaidNew,SaidNew
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0
