A2O2Q0LVWOWJ1G
FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL,FIRSTROUNDFULL
FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction,FullInstruction
50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
1658877850408,1658877860288,1658877865052,1658877867186,1658877868834,1658877870650,1658877875584,1658877877585,1658877878945,1658877880274,1658877884840,1658877889712,1658877891594,1658877895912,1658877900241,1658877901866,1658877903226,1658877904673,1658877905993,1658877910311,1658877911883,1658877913178,1658877918232,1658877919914,1658877923944,1658877929199,1658877930873,1658877932225,1658877936600,1658877941063,1658877943217,1658877944673,1658877946369,1658877947952,1658877952991,1658877954409,1658877958759,1658877960306,1658877964671,1658877966105,1658877967617,1658877973824,1658877977480,1658877978993,1658877983160,1658877988391,1658877989937,1658877993631,1658877997530,1658878002944,1658878007581,1658878011935,1658878013753,1658878019527,1658878021129,1658878022696,1658878026950,1658878028577,1658878032497,1658878034586,1658878035988,1658878037322,1658878041104,1658878042554,1658878046176,1658878050864,1658878054376,1658878056225,1658878057906,1658878061646,1658878064217,1658878065673,1658878067137,1658878070831,1658878072473,1658878076807,1658878078473,1658878082423,1658878084002,1658878087711,1658878089586,1658878093255,1658878094755,1658878096131,1658878097425,1658878101064,1658878102578,1658878106822,1658878108385,1658878109761,1658878113728,1658878115377,1658878116937,1658878121056,1658878122570,1658878123897,1658878127992,1658878129705,1658878133191,1658878134633
46,0,0,0,0,50,0,0,0,26,27,0,40,18,0,0,0,0,22,0,0,5,0,28,11,0,0,8,41,0,0,0,0,4,0,21,0,3,0,0,16,12,2,19,39,0,45,42,30,15,38,0,35,0,0,14,23,10,0,0,49,31,0,6,17,24,0,0,36,0,44,0,34,0,7,0,9,0,48,0,32,0,0,0,47,0,20,37,0,25,0,0,1,0,0,33,0,13,43,29
1658877804163,-1,-1,-1,-1,1658877816168,-1,-1,-1,1658877744134,1658877747137,-1,1658877786154,1658877720122,-1,-1,-1,-1,1658877732129,-1,-1,1658877681103,-1,1658877750138,1658877699113,-1,-1,1658877690107,1658877789156,-1,-1,-1,-1,1658877678100,-1,1658877729127,-1,1658877675099,-1,-1,1658877714120,1658877702114,1658877672098,1658877723124,1658877783153,-1,1658877801162,1658877792157,1658877756140,1658877711119,1658877780151,-1,1658877771147,-1,-1,1658877708117,1658877735131,1658877696111,-1,-1,1658877813167,1658877759141,-1,1658877684104,1658877717121,1658877738132,-1,-1,1658877774148,-1,1658877798160,-1,1658877768145,-1,1658877687106,-1,1658877693109,-1,1658877810166,-1,1658877762142,-1,-1,-1,1658877807165,-1,1658877726125,1658877777150,-1,1658877741133,-1,-1,1658877669096,-1,-1,1658877765144,-1,1658877705116,1658877795158,1658877753139
1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,1
SaidOld,SaidNew,SaidNew,SaidNew,SaidNew,SaidOld,SaidNew,SaidNew,SaidNew,SaidOld,SaidOld,SaidNew,SaidOld,SaidOld,SaidNew,SaidNew,SaidNew,SaidNew,SaidOld,SaidNew,SaidNew,SaidOld,SaidNew,SaidOld,SaidOld,SaidNew,SaidNew,SaidOld,SaidOld,SaidNew,SaidNew,SaidNew,SaidNew,SaidOld,SaidNew,SaidOld,SaidNew,SaidOld,SaidNew,SaidNew,SaidOld,SaidOld,SaidNew,SaidOld,SaidOld,SaidNew,SaidOld,SaidOld,SaidOld,SaidOld,SaidOld,SaidNew,SaidOld,SaidNew,SaidNew,SaidOld,SaidNew,SaidOld,SaidNew,SaidNew,SaidNew,SaidOld,SaidNew,SaidOld,SaidOld,SaidOld,SaidNew,SaidNew,SaidOld,SaidNew,SaidNew,SaidNew,SaidOld,SaidNew,SaidOld,SaidNew,SaidOld,SaidNew,SaidOld,SaidNew,SaidOld,SaidNew,SaidNew,SaidNew,SaidOld,SaidNew,SaidOld,SaidNew,SaidNew,SaidOld,SaidNew,SaidNew,SaidOld,SaidNew,SaidNew,SaidOld,SaidNew,SaidOld,SaidNew,SaidOld
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1
